"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
929,2787800082,"insertion",277237,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6070351613787532e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
929,2787800082,"omission",277237,"1111111111111111111111111111111111111111111111111111111111111111111115111111111111111111111111111111",0.9956666666666667,0.01,0.993352234197579,"1111111111111111111111111111111111111111111111111111111111111111111115111111111111111111111111111111",0.01
930,3388125663,"insertion",276370,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,7.236701656119174e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
930,3388125663,"omission",276370,"1111111111115111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963816491719,"1111111111115111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
931,3184899897,"insertion",277493,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.603707494270105e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
931,3184899897,"omission",277493,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.996,0.0,0.9951277874677468,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
932,2291468542,"insertion",277046,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.609521918821852e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
932,2291468542,"omission",277046,"1111111111111111111111111111111111111111111111111111111111111111111111411111111111111111111111111111",1.0,0.01,0.9999963904780812,"1111111111111111111111111111111111111111111111111111111111111111111111411111111111111111111111111111",0.01
933,702590862,"insertion",277183,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009333333333333334,0.0,0.008157095338081117,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
933,702590862,"omission",277183,"1111111111111111111111111111111111111111111111111111111111111111111111111111111411111111111111111111",0.996,0.01,0.9959521181029071,"1111111111111111111111111111111111111111111111111111111111111111111111111111111411111111111111111111",0.01
934,2637544448,"insertion",277952,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.597756439084587e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
934,2637544448,"omission",277952,"1111111111111111111111111111111111111111111111111141111111111111111111111111111111111111111111111111",1.0,0.01,0.9999928044871218,"1111111111111111111111111111111111111111111111111141111111111111111111111111111111111111111111111111",0.01
935,416456917,"insertion",277851,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.5990642432967427e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
935,416456917,"omission",277851,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9976666666666667,0.0,0.9958178873492892,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
936,4108044758,"insertion",277250,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.004317418638119524,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
936,4108044758,"omission",277250,"1111111111111111111111111111111111111111101111111111111111111131111111111111111111112111111111111111",0.999,0.03,0.9973056710754592,"1111111111111111111111111111111111111111101111111111111111111131111111111111111111112111111111111111",0.03
937,1105010954,"insertion",277143,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0013333333333333333,0.0,0.0012773235381140354,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
937,1105010954,"omission",277143,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999891752242532,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
938,1656864195,"insertion",277336,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6057475616132113e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
938,1656864195,"omission",277336,"1111111111111111111111111111111411111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963942524384,"1111111111111111111111111111111411111111111111111111111111111111111111111111111111111111111111111111",0.01
939,1820276707,"insertion",277266,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.008,0.0,0.007923827385353362,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
939,1820276707,"omission",277266,"1111111131111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963933421095,"1111111131111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
940,1435811844,"insertion",277408,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.0023503372301347837,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
940,1435811844,"omission",277408,"1111111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111",0.9976666666666667,0.01,0.9982084085837776,"1111111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111",0.01
941,925811941,"insertion",276886,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006333333333333333,0.0,0.006320313487548982,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
941,925811941,"omission",276886,"1111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.01,0.9971540531267493,"1111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
942,1766745136,"insertion",277350,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005,0.0,0.005794143840432091,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
942,1766745136,"omission",277350,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.0,0.9959509498862444,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
943,22855792,"insertion",277065,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6092743914763377e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
943,22855792,"omission",277065,"1111111111111111111111111111111111111111111111111111111111111111211111111111111011111511111111111111",0.9996666666666667,0.03,0.9985310253226691,"1111111111111111111111111111111111111111111111111111111111111111211111111111111011111511111111111111",0.03
944,4257202703,"insertion",277075,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.60914412756159e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
944,4257202703,"omission",277075,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999855634234898,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
945,3671134751,"insertion",277182,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.0001298790321125907,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
945,3671134751,"omission",277182,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.999996392249108,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
946,591348415,"insertion",276658,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6145841240236103e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
946,591348415,"omission",276658,"1111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.999996385415876,"1111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
